Date;Open;High;Low;Close;Volume
2019-04-22;264.2733240540262;265.43397074133924;264.18192818248167;265.2785949707031;40160100
2019-04-23;265.6532516183732;267.9014725229942;265.41565586243144;267.6638488769531;52246600
2019-04-24;267.5815464013825;267.91968589634;266.9235354227836;267.06976318359375;50392900
2019-04-25;266.96919227059004;267.57237126386053;265.6988823058935;266.90521240234375;57770900
2019-04-26;266.9509830589156;268.2212933034067;266.16501223756615;268.148193359375;50916400
2019-04-29;268.2396119044989;269.0986827425716;268.148216049153;268.568603515625;57197700
2019-04-30;268.22132111310384;268.9981440632055;266.78651492820535;268.7056884765625;81111700
2019-05-01;269.3454962625553;269.5557039953246;266.67688720131457;266.68603515625;71671900
2019-05-02;266.567150354629;267.49934901953236;264.5931170461323;266.1101989746094;65030200
2019-05-03;267.60899876038155;268.9981208418694;266.2198487887963;268.7148132324219;56543700
2019-05-06;264.34639943758947;268.0568427784353;264.02652786197825;267.6090393066406;107198100
2019-05-07;265.16884913570834;265.77202823337643;261.20251496931087;263.1399841308594;144729900
2019-05-08;262.7744445800781;264.5108541476845;262.1712654458385;262.7744445800781;91568300
2019-05-09;260.67240476005867;262.5915775849336;258.90855184249244;261.9792785644531;103471100
2019-05-10;261.02892110382476;264.0630851844664;257.99475702318307;263.29541015625;112429300
2019-05-13;258.10445556214523;259.0823104166588;255.82881849690676;256.6787414550781;127290500
2019-05-14;257.7113635779707;260.5536149278119;257.5834317275775;258.9999694824219;77003200
2019-05-15;257.3458163541025;261.16592232907584;257.1356087266412;260.5170593261719;73956400
2019-05-16;261.22993609961213;264.3097836380869;261.1568361575835;262.9298095703125;76749600
2019-05-17;260.59026522453286;263.7523611936486;260.571969318346;261.22998046875;100353000
2019-05-20;259.6031709282854;261.33958029430323;258.74410025108085;259.5026550292969;62877600
2019-05-21;261.22077964622235;262.22607812949855;260.9648880223061;261.8422546386719;46847100
2019-05-22;260.8735596132049;262.0067901351655;260.55368806230007;261.0380554199219;49482500
2019-05-23;258.78065079016636;258.82633476187397;256.413646519806;257.8484802246094;98733800
2019-05-24;259.3107188273556;259.73113411075406;257.80278509194983;258.4333801269531;55268100
2019-05-28;258.7167224693823;259.6854571393902;256.0115781771017;256.02984619140625;70029400
2019-05-29;254.8965718047484;255.30781123148284;252.8859749737354;254.31166076660156;104972900
2019-05-30;255.07932551777367;255.92927607966126;253.89126336731306;255.0062255859375;62523800
2019-05-31;252.41992748241674;253.26070231660697;251.54256084226694;251.56997680664062;86862800
2019-06-03;251.60654639718516;252.7397768036506;249.57768131748614;250.93026733398438;96428000
2019-06-04;253.26066422642816;256.51415499656423;252.80371296219454;256.3770751953125;77231900
2019-06-05;258.02216767637805;258.6253468768567;256.18524199638887;258.5979309082031;71169700
2019-06-06;258.89947550141795;260.9648764132565;258.241464513463;260.2794494628906;69430400
2019-06-07;261.31215021436833;263.9807579400409;261.13850649813827;262.8840637207031;74272200
2019-06-10;264.45604014919917;265.78121032202307;263.9990887641012;264.0904846191406;60799100
2019-06-11;265.9365118504156;266.31121526773745;263.3684477447097;264.0264587402344;58641300
2019-06-12;263.78893103391914;264.35554633640356;263.0395240060713;263.5604553222656;47096300
2019-06-13;264.4834534154186;265.0135326351739;263.77061037755027;264.64794921875;48945200
2019-06-14;264.35546875;264.9677678590692;263.5786459803496;264.35546875;52324700
2019-06-17;264.59301239895825;265.2327552340054;264.2822889302486;264.4559326171875;39205700
2019-06-18;266.30207505425346;268.2943759018444;265.9364917254433;267.22509765625;85434800
2019-06-19;267.3622088296121;268.367507321609;266.3752062402577;267.82830810546875;78674400
2019-06-20;270.5517001578598;270.7984437890058;267.8922405729239;270.3871765136719;116570000
2019-06-21;270.11362186655856;271.39011063577834;269.77383769113493;269.9942321777344;83309500
2019-06-24;270.205457040193;270.5268563183772;269.5075038117398;269.66363525390625;47582700
2019-06-25;269.7187126095139;269.74626191763616;266.9085710780577;267.0187683105469;82028700
2019-06-26;267.9279865742409;268.4422591307465;266.6423051829768;266.75250244140625;51584900
2019-06-27;267.5237539556791;268.2125144415818;267.13806377798574;267.6982421875;40355200
2019-06-28;268.6901483473657;269.58094670627355;268.1667114762214;269.07586669921875;59350900
2019-07-01;272.45535067350835;272.6757731480828;270.29722827622913;271.5186462402344;78705600
2019-07-02;271.4727172939156;272.2808676562415;270.6186607624438;272.22576904296875;61504500
2019-07-03;272.9146246228901;274.4207286446459;272.7676855944929;274.40234375;40898900
2019-07-05;273.15332235853896;274.2553507290704;271.84009196877327;274.09002685546875;51677300
2019-07-08;272.75838107725605;273.90631537285645;272.03287875522955;272.5838928222656;45841800
2019-07-09;271.4085292721542;273.2268400641746;271.3534306436537;272.9237976074219;41101300
2019-07-10;274.0073582383831;275.19203444337535;273.4655365386099;274.2277526855469;58448500
2019-07-11;274.87976739397334;275.11851867514974;273.8512227268559;274.8705749511719;50826100
2019-07-12;275.3665903028758;276.17474084180327;275.05435541751757;276.10125732421875;40326000
2019-07-15;276.54200023225667;276.54200023225667;275.6787512993884;276.1930236816406;33900000
2019-07-16;276.1012652446174;276.3124953315444;274.990072234591;275.30230712890625;36650100
2019-07-17;275.27475156165053;275.44004743857664;273.4288635253906;273.4288635253906;36036300
2019-07-18;272.92373403253765;274.81552790571874;272.473752662685;274.4298095703125;51392600
2019-07-19;275.5410180830277;275.56856738963114;272.73087670649767;272.9053649902344;58678600
2019-07-22;273.3094464653778;274.12678937349017;272.78600957418263;273.5757751464844;43638100
2019-07-23;274.7145150418083;275.5318298339844;273.8696229168646;275.5318298339844;44564500
2019-07-24;274.76046924381524;276.8267517089844;274.6686288624356;276.8267517089844;47213200
2019-07-25;276.3675214233746;276.4226200358073;274.68692966694636;275.5042724609375;55394100
2019-07-26;276.20219383719365;277.55216573810543;276.07361173913506;277.3501281738281;45084100
2019-07-29;277.23075002272213;277.35013968280487;276.28485321111384;276.84503173828125;38126500
2019-07-30;275.4216679329753;276.5787950278463;275.0359495594356;276.16552734375;45849000
2019-07-31;276.4133881442337;276.6062612859666;271.0961766231046;273.1440734863281;104245200
2019-08-01;273.300242746731;276.30322921476494;269.95744413578745;270.7655944824219;142646600
2019-08-02;269.8564759481787;270.1044197367133;267.1473390359503;268.7268981933594;116749700
2019-08-05;264.56665739762127;264.67685458413206;258.7167898658905;260.64532470703125;178745400
2019-08-06;262.56469209968395;264.52077642364287;261.06778144704924;264.30035400390625;120711700
2019-08-07;261.17806565467237;265.2371745927813;259.01077865635125;264.4565734863281;140572300
2019-08-08;265.9718124436687;269.64520263671875;265.4116338915852;269.64520263671875;87713900
2019-08-09;268.69013859684077;269.29625139875924;265.99938675367275;267.80853271484375;93730000
2019-08-12;266.2840018406171;267.79926943172035;263.58405826705643;264.54833984375;65527600
2019-08-13;264.24534763836067;270.13195952250504;263.8963710422286;268.66259765625;94299800
2019-08-14;264.5484247718611;265.1637020273875;260.5903484851713;260.7189025878906;135622100
2019-08-15;261.6188838580421;262.316837042527;259.3322071704221;261.40765380859375;99556600
2019-08-16;263.0882301479958;265.70549838352747;261.46273696192435;265.26470947265625;83018300
2019-08-19;268.33195617829256;269.14927087354476;267.64319555865404;268.46051025390625;53571800
2019-08-20;267.946259569396;268.4880812709077;266.2748882968024;266.4034423828125;51596400
2019-08-21;268.5983500917028;268.9472986821891;267.90039685923387;268.57080078125;49524700
2019-08-22;269.2871147281587;269.9299413231629;266.6881749600497;268.4881286621094;51666400
2019-08-23;267.1657161881568;268.8554725359725;260.3240148440297;261.5913391113281;149161500
2019-08-26;263.8137269661917;264.484130859375;262.2617171506863;264.484130859375;72423800
2019-08-27;265.89838112314163;266.2749070152189;262.67497196771467;263.4463806152344;66668900
2019-08-28;262.7760874082319;265.466840088952;261.95874430667453;265.3015441894531;59696700
2019-08-29;267.9003590397304;269.2227818062755;266.8809786453858;268.69012451171875;57899400
2019-08-30;270.1962661494626;270.21462301451504;267.6249037547057;268.57080078125;62901200
2019-09-03;266.8442628168886;267.7717748143836;265.65039414847075;267.0003662109375;69101400
2019-09-04;269.20443756282145;270.0493016875403;268.44219333592224;270.03094482421875;46887300
2019-09-05;272.556422323907;274.42983145744944;269.99422438811655;273.5023193359375;83258100
2019-09-06;273.82375676408543;274.36557856521506;273.13499596211153;273.7135314941406;49584300
2019-09-09;274.714536898188;274.8063492450725;272.8961984127743;273.8512878417969;51260300
2019-09-10;273.07981124431024;273.85124784113526;271.803322736151;273.7869567871094;57947100
2019-09-11;274.09919865762845;275.8165041188757;273.4379872902545;275.7338562011719;68821100
2019-09-12;276.65222309140046;277.76341587469994;275.88081444653386;276.68896484375;72908700
2019-09-13;277.1389110487733;277.4970800308074;276.1287231804306;276.5052490234375;62104800
2019-09-16;275.3573366460997;276.5512053225786;274.999195661177;275.6512145996094;58191200
2019-09-17;275.4491609408618;276.44096394391767;275.27467266775363;276.3491516113281;41475500
2019-09-18;275.95428918372943;276.6246930886028;273.88800687536;276.5144958496094;73375800
2019-09-19;276.9093308330593;277.9195187257066;276.15627912892745;276.4960632324219;76560500
2019-09-20;277.10869969200354;277.39472806211234;274.3870802022345;275.1897277832031;89565000
2019-09-23;274.51614935203236;275.85391370732657;274.2578257429945;275.12506103515625;43476800
2019-09-24;276.2322804085497;276.62898678421266;271.98836684412066;272.96630859375;94869400
2019-09-25;273.04927976764947;275.032839376682;271.5454560343079;274.5807800292969;71854000
2019-09-26;274.59005491431765;274.8022322771751;272.57881848406834;274.0088195800781;56179700
2019-09-27;274.77450647379146;274.885240738452;270.9550049203769;272.5326232910156;84746600
2019-09-30;273.0585103110447;274.5161877038714;273.01239214965847;273.79656982421875;51662400
2019-10-01;274.6915044100052;275.3557692886877;270.3184437158597;270.53985595703125;88242400
2019-10-02;268.9345094632462;268.9437443565848;264.4507435060557;265.76080322265625;122539500
2019-10-03;265.5302309429801;267.96587843694783;262.77169995314114;267.9382019042969;85278800
2019-10-04;268.6024632688222;271.8222885301118;268.54708204908667;271.56396484375;65091200
2019-10-07;270.7520349258733;272.4034761432256;270.10621174551994;270.3922119140625;59610500
2019-10-08;268.5101025796393;269.25739683871603;266.1574855577798;266.19439697265625;95708100
2019-10-09;268.24267610053505;269.67267738517506;267.60608761765036;268.722412109375;62359400
2019-10-10;268.6393258065277;271.43476797199014;268.4732666256491;270.53985595703125;55296300
2019-10-11;273.33533907812085;275.61413425218456;273.21542619963094;273.3445739746094;98720400
2019-10-14;273.0216303068438;273.7043649980195;272.6895119342466;273.04010009765625;40394800
2019-10-15;274.10107954589756;276.4998155444127;273.98113852269637;275.7432861328125;46754500
2019-10-16;275.2727079945255;276.00156074466224;274.85756009014233;275.3003845214844;48928200
2019-10-17;276.48127336584287;276.99792059577413;275.4110674880817;276.11224365234375;45736600
2019-10-18;275.56795134560684;276.222981273457;274.03645111240627;274.9036865234375;64304000
2019-10-21;276.2414799014317;276.9703045944268;275.7986272553636;276.767333984375;39048600
2019-10-22;277.3116322091738;277.6068672792461;275.7709252184723;275.8631896972656;48594700
2019-10-23;275.60492222024453;276.7212466222117;275.39271669128726;276.6658935546875;34352200
2019-10-24;277.61606448042625;277.7636819954197;276.2783001074724;277.11785888671875;35453100
2019-10-25;276.53665636824644;278.80624425466374;276.4813033129841;278.252685546875;45205400
2019-10-28;279.48892661892427;280.32848542493383;279.46125009367836;279.821044921875;42147000
2019-10-29;279.54436241046704;280.67915659175736;279.41518648430997;279.73809814453125;44284900
2019-10-30;279.9409503612218;280.97424471271466;278.61242100782835;280.59600830078125;49643900
2019-10-31;280.5867813733596;280.5867813733596;278.37257510657;279.84869384765625;69053800
2019-11-01;281.3157249747862;282.48740234707446;281.14963763082056;282.4412841796875;71141500
2019-11-04;284.01884133234023;284.15722395972955;283.19772415122503;283.57598876953125;60606900
2019-11-05;283.77906809799435;284.0835381501003;282.96718549927715;283.2624206542969;42933200
2019-11-06;283.26240788326567;283.6037611979785;282.3674957166419;283.3269958496094;46487100
2019-11-07;284.68315679068115;285.679540040467;283.8435978281402;284.3233337402344;54272300
2019-11-08;283.97274116583566;285.07985867518505;283.2623581263566;285.0245056152344;49032100
2019-11-11;283.62216304465085;284.65545763791533;283.4837522484523;284.48016357421875;35797300
2019-11-12;284.8491563766134;285.99315693427155;284.2955977291405;285.0798034667969;46484600
2019-11-13;284.0742365417981;285.57806034465347;283.8435894101986;285.172119140625;53917700
2019-11-14;284.88610166385433;285.6703074947429;284.24027847249533;285.5872497558594;51219900
2019-11-15;286.9434280388615;287.69995726829944;286.2422800150174;287.6538391113281;62023600
2019-11-18;287.4140294565115;288.10597091620093;286.9527351500519;287.8660888671875;49228000
2019-11-19;288.4749613848458;288.4841962793699;287.12799007714665;287.78302001953125;67804700
2019-11-20;287.1833587535024;287.70924097698344;285.13521107456836;286.71282958984375;79406200
2019-11-21;286.8235544034822;286.93426051947534;285.4396716432342;286.25152587890625;54664700
2019-11-22;287.0080941031395;287.14647676688264;285.8640932093019;286.8881530761719;44850200
2019-11-25;287.82912804471147;289.11151123046875;287.82912804471147;289.11151123046875;48647200
2019-11-26;289.14839163883437;289.95103892491016;288.8254801149111;289.7665100097656;37569000
2019-11-27;290.25552146741154;291.0581970214844;290.03410926224024;291.0581970214844;44444600
2019-11-29;290.48623326904095;290.7353502105104;289.74817365063234;289.97882080078125;36592700
2019-12-02;290.2371530058438;290.3017409670229;287.0819156660453;287.5155334472656;75767800
2019-12-03;284.7569257635162;285.6703074947429;283.3546014243404;285.5872497558594;73941700
2019-12-04;286.64824766326905;287.9583075181649;286.29765954134416;287.3493957519531;49080000
2019-12-05;288.059852747623;288.0782943840201;286.5375590121702;287.8660888671875;40709000
2019-12-06;289.8034810219306;290.9013635359535;289.7942461277264;290.49542236328125;48927000
2019-12-09;290.0986784654643;290.7813848240789;289.5082084162699;289.58203125;34838500
2019-12-10;289.52674435288577;290.2002159723674;288.5949209114826;289.2591857910156;52649800
2019-12-11;289.7204382348869;290.338584859926;289.1761144497864;290.08026123046875;53429100
2019-12-12;290.08950507506927;293.3739179933553;289.8496512024984;292.58050537109375;96389600
2019-12-13;292.340561291752;294.00123718833254;291.5563555757413;292.7557373046875;81503900
2019-12-16;294.50870515211994;295.36670570878283;292.69120466205436;294.76702880859375;82749700
2019-12-17;295.154576701322;295.45901857105883;294.74863543822516;294.8316650390625;61097700
2019-12-18;295.2283623741624;295.45900953226715;294.7947445907185;294.85009765625;48133000
2019-12-19;295.04380176721776;296.13247763473413;294.78547810403046;296.05865478515625;85310500
2019-12-20;297.1063781897965;298.5063455631307;296.11437624807314;297.3567199707031;147142100
2019-12-23;298.1539140482699;298.2095392453586;297.6625392782595;297.8108825683594;52990000
2019-12-24;298.04275231939096;298.089097232889;297.51428449624336;297.82025146484375;20270000
2019-12-26;298.2095801247432;299.4148589119314;298.20032811968645;299.40557861328125;30911200
2019-12-27;300.14729503559016;300.20292024552367;298.7937011045484;299.3314208984375;42528800
2019-12-30;299.41486840671575;299.5539314229106;297.18974697322045;297.6811218261719;49729100
2019-12-31;297.1711120952465;298.6545164410229;296.8188003800963;298.4041748046875;57077300
2020-01-02;299.9617919159519;301.2134153294803;299.0253873565528;301.1948547363281;59151200
2020-01-03;297.75524865798275;300.054527146862;297.69962346252174;298.9141540527344;77709700
2020-01-06;297.13401016578996;300.13791165533155;297.01347949915987;300.0544738769531;55653900
2020-01-07;299.4797221772456;299.96184498710954;298.75656625604176;299.21087646484375;40496400
2020-01-08;299.40554462982266;302.0385744306047;299.155231237021;300.8055114746094;68296000
2020-01-09;302.3908719452332;302.91933959868663;301.7974987988457;302.84515380859375;48473300
2020-01-10;303.43850497805573;303.59610025680854;301.5008186826548;301.9736328125;53029300
2020-01-13;302.6041641891452;304.0597280791176;302.1684145639248;304.05047607421875;47086800
2020-01-14;303.6055074047859;304.6716950835139;303.021414353817;303.58697509765625;62832800
2020-01-15;303.4942290222084;305.0425111860947;303.4107912074118;304.27301025390625;72056600
2020-01-16;305.6729840339392;306.8040771484375;305.44120288993213;306.8040771484375;54050300
2020-01-17;307.527191055715;307.97219268334277;306.7391296153337;307.75897216796875;95846000
2020-01-21;306.7853754812535;307.97209326114256;306.71121799845326;307.1562194824219;77742400
2020-01-22;308.0278879805822;308.6861668605654;307.03588609753007;307.1934814453125;48914900
2020-01-23;306.53521393881306;307.9629937585924;305.40412078431734;307.5457763671875;51963000
2020-01-24;308.2131969742188;308.29663476393586;303.5033898016588;304.8106384277344;87578400
2020-01-27;299.4889635789932;301.4266499842314;299.14593211258295;299.9247131347656;84062500
2020-01-28;301.37112564800043;303.9578112508608;300.01753162979446;303.0677795410156;63834000
2020-01-29;304.4491002136264;304.68088130237015;302.6133838050838;302.8173522949219;53888900
2020-01-30;300.7220803414687;304.01338919524386;299.9618597770934;303.8001403808594;75491800
2020-01-31;303.1696879918508;303.32731159381;297.3566280132966;298.28375244140625;113845600
2020-02-03;299.78575800195983;302.3909759768653;299.6652272717844;300.4996337890625;69083000
2020-02-04;304.16174563025317;305.96036944813216;303.8372463921337;305.07958984375;62573200
2020-02-05;308.05569151234573;308.8159405016007;306.57231473494875;308.6026916503906;65951100
2020-02-06;309.5760857179438;309.83567939632974;308.5469630079782;309.6409912109375;50359700
2020-02-07;308.565565805044;309.65028556560486;307.43447284589274;307.9907531738281;64139400
2020-02-10;307.0914461231243;310.35491404780646;307.0543532223912;310.2900085449219;42070000
2020-02-11;311.66210395413384;312.4594172606482;310.2899498226212;310.82769775390625;54864500
2020-02-12;312.28329398041274;313.0435427661608;311.91244988533276;312.830322265625;43992700
2020-02-13;311.3839604947992;313.47927051168205;311.1058345162701;312.49652099609375;54501900
2020-02-14;312.91375458490006;313.11772307766057;311.69922392596857;312.9971923828125;64582200
2020-02-18;311.9865832957276;313.06205079639454;310.78130482210395;312.1905517578125;57226200
2020-02-19;313.17338143512364;314.3693516254217;312.88597511402;313.68328857421875;48814700
2020-02-20;313.126969634376;313.9614041861647;309.3628470282161;312.3945617675781;74163400
2020-02-21;311.02239754672445;311.3376164210889;308.34299467424273;309.17742919921875;113788200
2020-02-24;299.5909926147371;309.2516130317988;297.82943361740735;298.9234619140625;161088400
2020-02-25;300.3327539964207;300.9539116522251;288.97547731330525;289.8655090332031;218913200
2020-02-26;291.28394201367996;294.92753417541184;288.05756715627723;288.79925537109375;194773800
2020-02-27;283.1994499130487;288.8549151828299;275.8288269042969;275.8288269042969;284353500
2020-02-28;267.6608329640057;276.18110869798824;264.731116384143;274.6698913574219;384975800
2020-03-02;276.4778505976305;286.62987744369906;273.00113295084003;286.5649719238281;238703600
2020-03-03;286.9450455893438;290.96876270415356;275.8844565999009;278.35986328125;300139100
2020-03-04;283.8113402286171;290.2826792604954;281.2246550168901;290.0601501464844;176613400
2020-03-05;282.75443208360537;285.9900874418258;278.1466223190575;280.4180603027344;186366800
2020-03-06;271.78653593607663;277.00625129088274;269.0793482960723;275.7824401855469;228667200
2020-03-09;255.2372711281212;263.4794185301131;253.52211405894099;254.24526977539062;309417300
2020-03-10;263.896776078908;267.4939959832099;253.5685938139321;267.40130615234375;276444100
2020-03-11;260.2438697268134;261.3934951026014;251.13949995245284;254.36587524414062;255316300
2020-03-12;237.3438501778921;247.2269998344369;229.6301682566486;230.02883911132812;392220700
2020-03-13;243.91718046875266;251.6957685778577;230.40898390666288;249.69317626953125;329566100
2020-03-16;223.6038515525044;238.17824796226208;220.0622437713053;222.37078857421875;297240000
2020-03-17;227.1825800592429;237.50149436368383;219.79341084820192;234.3770751953125;262070500
2020-03-18;219.03314065933228;230.26988391983323;211.4029107680486;222.50985717773438;327597100
2020-03-19;221.81453999708035;229.35206682364282;215.29685579474065;222.9827117919922;289322000
2020-03-20;226.17772739147492;227.98692767820097;213.0936831281744;213.3734588623047;347158800
2020-03-23;212.80458199006097;214.1941115294932;203.54409220056272;207.91787719726562;326025200
2020-03-24;218.61450391829229;227.64184863747488;218.03631124687172;226.75588989257812;235494500
2020-03-25;228.3599526588523;239.065938764281;223.58516658506264;230.15049743652344;299430300
2020-03-26;232.69644478438633;245.0810428090124;232.25813278042165;243.5889434814453;257632800
2020-03-27;236.19355433469624;243.2251719122583;234.1232342411207;236.33343505859375;224341200
2020-03-30;238.45971965339606;244.7359531833572;236.4360311074794;244.008544921875;171369500
2020-03-31;242.99205790066983;245.5752837876098;238.9446805161645;240.37152099609375;194881100
2020-04-01;231.26023548964358;240.28758024752457;227.45532299466728;229.55361938476562;189554600
2020-04-02;228.65837179252074;235.64335876050833;228.09882035351683;234.85067749023438;177660400
2020-04-03;233.85281401330948;236.2402211530827;228.68634787853023;231.4561004638672;135561200
2020-04-06;240.45543137793305;248.99783233697417;231.43742170463756;247.00210571289062;188061200
2020-04-07;255.7217320700908;256.486451445;247.0301428278452;247.2539520263672;201427200
2020-04-08;249.8931189709929;257.391039839455;247.3658453529545;255.55386352539062;153774500
2020-04-09;258.86446688746577;262.2404163485001;256.8967449348948;259.44268798828125;189999200
2020-04-13;258.4541670349154;258.7992156557036;253.11049546713045;257.0739440917969;114839100
2020-04-14;262.03531597570884;265.6909993706823;256.93412214621543;264.6558532714844;134143400
2020-04-15;258.8551568956544;264.79566214468906;256.88740651035886;259.0323486328125;121775000
2020-04-16;260.3286608866883;261.1493325604311;257.16724212075775;260.28204345703125;131798300
2020-04-17;266.1385437641655;267.9290737488114;263.3594570351276;267.3135986328125;146684800
2020-04-20;263.555312816834;267.4535024683319;262.38028630654054;262.6040954589844;100109300
2020-04-21;258.0718082460291;259.29348072578364;253.67935408816768;254.63059997558594;126385700
2020-04-22;259.58261125235987;262.05393268353816;258.23969914259334;260.28204345703125;92951600
2020-04-23;261.5783026237401;264.79570206245927;259.9556290598479;260.26336669921875;104709700
2020-04-24;261.8021817798953;264.57193481319996;259.7225261721367;263.8911437988281;85063200
2020-04-27;265.8960277336976;268.83363603477915;265.4297397982892;267.6958923339844;77896600
2020-04-28;271.3983037311806;271.75268722543615;266.1572302676305;266.4649963378906;105270000
2020-04-29;271.8739525611851;274.9980886853594;270.8294717165585;273.440673828125;118745600
2020-04-30;272.04179538488586;273.54325786635394;269.13216219392785;270.8947448730469;122901700
2020-05-01;266.07325632359897;271.06254361634865;262.5387853142733;263.7231750488281;125180000
2020-05-04;261.8114463607373;264.7583907151607;260.3100122645108;264.4506530761719;80873200
2020-05-05;267.3136831683947;269.7476936403709;264.58121299131085;266.8940124511719;79569900
2020-05-06;268.619280429729;269.0109465308684;264.6464963583546;265.0848083496094;73632600
2020-05-07;268.34873441368336;270.241862487656;267.7705418679321;268.283447265625;75250400
2020-05-08;271.46358123455855;273.19818762894636;270.3165023534317;272.7225646972656;76452400
2020-05-11;270.76413566984047;274.17736753806093;270.33515864180197;272.77850341796875;79514200
2020-05-12;273.9814887616216;274.4011308515703;267.20164357776684;267.341552734375;95870800
2020-05-13;266.77274625045317;267.8265619130313;260.15144951971445;262.61346435546875;144721100
2020-05-14;260.14215730292403;265.8868019798245;254.58398234077737;265.7562561035156;121977900
2020-05-15;263.331559127971;267.02455322093897;262.37100669980106;266.9779357910156;111146300
2020-05-18;273.291480651441;276.7420244378559;272.96510170567467;275.1100158691406;119703800
2020-05-19;274.5038686579621;276.23844709881143;272.2656909930064;272.2843322753906;95189300
2020-05-20;275.87473553093594;277.7865056148541;275.64159144948394;276.9098815917969;85861700
2020-05-21;276.7793013690956;277.5999729875924;273.8883094257428;274.9980773925781;78293900
2020-05-22;274.7089575097548;275.6974859309924;273.44997404196266;275.5202941894531;63958200
2020-05-26;281.5727036149408;281.8151825155114;275.53893492584734;278.91485595703125;88951400
2020-05-27;281.74991401022817;283.10216086991176;276.8538890120153;283.0648498535156;104817400
2020-05-28;284.1093236697002;286.1516677528395;281.8618116913607;282.5426025390625;90405200
2020-05-29;282.06693797502635;284.3983780492826;279.2785447534037;283.8015441894531;119090800
2020-06-01;283.14877372847593;285.5641426067737;282.6265333472205;284.9486389160156;55758300
2020-06-02;285.88126481110095;287.35475136159704;284.52904619801865;287.30810546875;74267200
2020-06-03;289.3223616095447;292.1014482628659;289.04260020080375;291.1315612792969;92567600
2020-06-04;290.13376879109785;291.8963514751666;288.24064023782057;290.3669128417969;75794400
2020-06-05;295.84111604957445;299.60870286996715;295.77582889447797;297.808837890625;150524700
2020-06-08;298.6295128949362;301.6044328611448;298.07929642400245;301.4085998535156;73641200
2020-06-09;298.7041206421371;301.48320773267557;297.82749681022113;299.1611022949219;77479200
2020-06-10;299.7486683177794;300.65326841119503;296.7644129584786;297.4918212890625;95000800
2020-06-11;290.4601623331307;291.1036421592387;279.78218239518543;280.3417053222656;209243600
2020-06-12;287.45728617117777;288.2406467841215;278.4672661712322;283.6990051269531;194678900
2020-06-15;277.9263123051004;287.4945519651712;276.7326160645818;286.34747314453125;135782700
2020-06-16;294.20908801616844;294.3583035920183;286.92567170101574;291.8589782714844;137627500
2020-06-17;292.8941792714499;293.1926104504932;289.9005895328605;290.64666748046875;83398900
2020-06-18;289.10789564303127;291.2434741975904;288.64160764177996;290.758544921875;80828700
2020-06-19;294.276794057839;294.47348887128004;287.12054450757995;289.0969543457031;135549600
2020-06-22;288.4880953625206;291.3543341867788;287.3266211837307;290.9515686035156;74649400
2020-06-23;293.6397759475603;294.585831804276;291.87881314247466;292.29095458984375;68471200
2020-06-24;290.22093205212803;290.8485202388786;282.9710378924179;284.83502197265625;132813500
2020-06-25;284.25428777629224;288.1602560504221;282.2029562387228;287.88861083984375;89468000
2020-06-26;286.77397235101216;286.9894190568023;280.4607578553267;281.05084228515625;127961000
2020-06-29;282.3247472879432;285.32210640285064;280.00177039109366;285.1816101074219;79773300
2020-06-30;284.7414285557385;290.55823366334533;284.5822089162015;288.834716796875;113394800
2020-07-01;289.96805073983813;292.1411553222898;289.4997107135446;290.8578796386719;72396500
2020-07-02;294.3423941537088;295.70996790722165;291.7852753523576;292.4596862792969;69344200
2020-07-06;296.3374601841216;297.5645087517877;295.57875163725043;296.9743957519531;61713800
2020-07-07;295.41010097467233;297.4145810253853;293.5273652950785;293.9114074707031;82910000
2020-07-08;294.68889035653456;296.2718818931869;292.8998566551925;296.15948486328125;54638600
2020-07-09;296.77773591211417;297.021281898887;291.0077827459061;294.4735107421875;83354200
2020-07-10;294.4079150755898;297.75186983774114;292.95607237868205;297.480224609375;57550400
2020-07-13;299.85934155975684;302.2759631290964;294.2392621485278;294.904296875;102997500
2020-07-14;293.4618473075831;299.5128209928934;292.244174680497;298.72601318359375;93657000
2020-07-15;301.9950280600007;302.58514108410617;299.053838887541;301.4704895019531;87196500
2020-07-16;299.5408896287822;300.93653360894797;298.8852022287936;300.4775695800781;54622500
2020-07-17;301.4986271449361;302.1449387693142;299.49411779739563;301.3487548828125;62774900
2020-07-20;301.07706900290543;304.54279670707643;300.3183604305946;303.7840881347656;56308800
2020-07-21;305.7792109507365;306.2287990760789;303.42813489954403;304.4303894042969;57292200
2020-07-22;304.06511459300464;306.48176545824805;303.9527175453581;306.16326904296875;57792900
2020-07-23;305.7979182742342;306.5098042157516;301.12389425924033;302.5101623535156;75738000
2020-07-24;300.62746411034294;301.6015907506285;299.035096640898;300.5618896484375;73766600
2020-07-27;301.26437494629687;302.9316641031199;300.45881533019406;302.7536926269531;48293000
2020-07-28;302.01375460454585;303.1471580949692;300.5338126396104;300.83355712890625;57495000
2020-07-29;301.72337656606777;305.1048064493569;301.68590135978343;304.5334167480469;48454200
2020-07-30;301.5172799065286;303.8683558040741;299.40040258923534;303.44683837890625;61861700
2020-07-31;305.26402002756305;305.9478067490246;300.983385374377;305.8447570800781;84986800
2020-08-03;307.53082852944306;308.74850126985285;306.978190680475;307.9710693359375;53077900
2020-08-04;307.0999064762715;309.1606140136719;307.0999064762715;309.1606140136719;41917900
2020-08-05;310.4813196956265;311.34307787020856;310.2096744926858;311.0807800292969;42697700
